Timestamp;Peer;Received;Source;Payload
2023-04-14 12:16:56.495000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467416363, "HBresp": 1681467416412}
2023-04-14 12:16:56.495000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467416364, "HBresp": 1681467416433}
2023-04-14 12:16:56.515000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467416456", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:16:57.529000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467417444", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:16:58.162000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 4, "ID": "P4_1681467418102", "Route": [], "Path": ["P4", "P1"]}
2023-04-14 12:17:01.371000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467421337, "HBresp": 0}
2023-04-14 12:17:03.174000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 4, "ID": "P4_1681467423109", "Route": [], "Path": ["P4", "P1"]}
2023-04-14 12:17:04.536000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467424451", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:17:08.547000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467426465", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:17:08.580000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467425405, "HBresp": 0}
2023-04-14 12:17:09.659000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467429592, "HBresp": 0}
2023-04-14 12:17:09.780000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:17:11.786000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:17:11.786000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 5, "FLAG": 1}
2023-04-14 12:17:11.786000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467431380, "HBresp": 1681467431479}
2023-04-14 12:17:12.788000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467431379, "HBresp": 1681467431747}
2023-04-14 12:17:12.788000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467431380, "HBresp": 1681467431799}
2023-04-14 12:17:13.179000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 4, "ID": "P4_1681467433119", "Route": [], "Path": ["P4", "P1"]}
2023-04-14 12:17:13.872000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467432462", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:17:15.509000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467435476", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:17:16.383000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 0, "RP": []}
2023-04-14 12:17:16.456000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467436353, "HBresp": 0}
2023-04-14 12:17:17.548000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467437468", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:17:18.184000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467438126", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:17:20.481000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 5, "FLAG": 0, "RP": []}
2023-04-14 12:17:20.525000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467440423, "HBresp": 0}
2023-04-14 12:17:20.635000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 896, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:22.642000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 896, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:22.642000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 896, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:22.642000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467442484", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:17:24.553000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467444476", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:17:24.667000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467444608, "HBresp": 0}
2023-04-14 12:17:24.730000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 100, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 5, "FLAG": 0, "RP": []}
2023-04-14 12:17:24.736000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:26.741000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 346, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:26.741000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467446385, "HBresp": 1681467446444}
2023-04-14 12:17:26.741000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467446136", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:17:26.803000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467446384, "HBresp": 1681467446742}
2023-04-14 12:17:29.534000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467449494", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:17:29.605000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467449484", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:17:31.193000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467451142", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:17:31.399000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467451370, "HBresp": 0}
2023-04-14 12:17:31.501000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 128, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:33.509000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 128, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:35.268000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 76, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 128, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 1}
2023-04-14 12:17:35.503000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467455439, "HBresp": 0}
2023-04-14 12:17:36.579000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467456492", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:17:38.531000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467458504", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:17:39.691000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467459625, "HBresp": 0}
2023-04-14 12:17:39.777000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:17:41.781000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:17:41.781000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 615, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:17:41.781000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467461402, "HBresp": 1681467461470}
2023-04-14 12:17:41.792000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467460153", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:17:41.841000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467461402, "HBresp": 1681467461779}
2023-04-14 12:17:45.547000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467465513", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:17:46.429000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467466386, "HBresp": 0}
2023-04-14 12:17:49.229000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467469164", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:17:50.525000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467470458, "HBresp": 0}
2023-04-14 12:17:51.602000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467471512", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:17:54.552000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467474516", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:17:54.700000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467474642, "HBresp": 0}
2023-04-14 12:17:56.501000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467476419, "HBresp": 1681467476472}
2023-04-14 12:17:56.529000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467476419, "HBresp": 1681467476467}
2023-04-14 12:17:56.545000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467476420, "HBresp": 1681467476485}
2023-04-14 12:17:57.606000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467477519", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:17:59.231000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467479174", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:17:59.553000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467479518", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:18:01.435000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467481402, "HBresp": 0}
2023-04-14 12:18:01.491000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 66, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 128, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:03.496000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 66, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 128, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:03.496000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 66, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 128, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:05.549000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467485474, "HBresp": 0}
2023-04-14 12:18:05.699000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467485527", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:18:06.563000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467486527", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:18:08.251000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467488186", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:18:09.727000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467489659, "HBresp": 0}
2023-04-14 12:18:09.838000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 597, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:11.845000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 597, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:11.845000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 597, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:11.845000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467491436, "HBresp": 1681467491534}
2023-04-14 12:18:12.848000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467491435, "HBresp": 1681467491816}
2023-04-14 12:18:12.848000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467491436, "HBresp": 1681467491840}
2023-04-14 12:18:13.929000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467493193", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:18:14.573000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467494538", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:18:16.413000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 66, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 128, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 0, "RP": []}
2023-04-14 12:18:16.489000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467496417, "HBresp": 0}
2023-04-14 12:18:20.495000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 896, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 6, "FLAG": 0, "RP": []}
2023-04-14 12:18:20.552000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467500492, "HBresp": 0}
2023-04-14 12:18:20.623000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467500546", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:18:20.659000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:22.666000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:22.666000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467501547", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:18:22.666000;P1;LSA;P3;{"RID": "P3", "Port": 5003, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "snowball", "FLAG": 0}, {"NID": "P4", "Cost": 100, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P2", "Cost": 132, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 7, "FLAG": 1}
2023-04-14 12:18:22.685000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467502204", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:18:24.746000;P1;LSA;P4;{"RID": "P4", "Port": 5004, "Neighbours": 3, "Neighbours Data": [{"NID": "P2", "Cost": 559, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 338, "Hostname": "127.0.0.1", "RP": "Vulnerar", "FLAG": 0}, {"NID": "P1", "Cost": 597, "Hostname": "127.0.0.1", "RP": "Assange027es", "FLAG": 0}], "SN": 8, "FLAG": 0, "RP": []}
2023-04-14 12:18:26.531000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467506449, "HBresp": 1681467506501}
2023-04-14 12:18:26.559000;P1;HB;P3;{"Message": "HB", "RID": "P3", "HBref": 1681467506449, "HBresp": 1681467506498}
2023-04-14 12:18:26.619000;P1;HB;P4;{"Message": "HB", "RID": "P4", "HBref": 1681467506450, "HBresp": 1681467506544}
2023-04-14 12:18:28.601000;P1;LOOKUP;P2;{"Message": "LOOKUP", "Destination": "P1", "Source": "P2", "TTL": 4, "ID": "P2_1681467508555", "Route": [], "Path": ["P2", "P1"]}
2023-04-14 12:18:28.673000;P1;LOOKUP;P3;{"Message": "LOOKUP", "Destination": "P1", "Source": "P3", "TTL": 3, "ID": "P3_1681467508555", "Route": [], "Path": ["P3", "P2", "P1"]}
2023-04-14 12:18:31.279000;P1;LOOKUP;P4;{"Message": "LOOKUP", "Destination": "P1", "Source": "P4", "TTL": 3, "ID": "P4_1681467511215", "Route": [], "Path": ["P4", "P2", "P1"]}
2023-04-14 12:18:31.449000;P1;HB;P2;{"Message": "HB", "RID": "P2", "HBref": 1681467511420, "HBresp": 0}
2023-04-14 12:18:31.556000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 66, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 358, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 8, "FLAG": 1}
2023-04-14 12:18:33.560000;P1;LSA;P2;{"RID": "P2", "Port": 5002, "Neighbours": 3, "Neighbours Data": [{"NID": "P1", "Cost": 100, "Hostname": "127.0.0.1", "RP": "sklep", "FLAG": 0}, {"NID": "P4", "Cost": 66, "Hostname": "127.0.0.1", "RP": "LupusreginaBeta", "FLAG": 0}, {"NID": "P3", "Cost": 358, "Hostname": "127.0.0.1", "RP": "spinat", "FLAG": 0}], "SN": 8, "FLAG": 1}
